genome_id,file,bytes,sha256,shape,dtype,per_row_sum_min,per_row_sum_max
1012,Aspergillus_terreus_ATCC_1012.pt,12106,4d7b242a1c31792684eed8e5df34e9fbd0bfa5baeb663419c160b9558afb2e83,1x5376,torch.bfloat16,3.000153064727783,3.000153064727783
1004,Aspergillus_tubingensis_ATCC_1004.pt,12126,988965bfb557d84d86f4ad29d9d5d6efcfcac6934770df930154d4b04809a2a2,1x5376,torch.bfloat16,3.000084400177002,3.000084400177002
1041,Aspergillus_ustus_ATCC_1041.pt,12096,97f87135ea92715b21d9de89e621736d8f31b72991acddde844a5370600f79cc,1x5376,torch.bfloat16,2.9998226165771484,2.9998226165771484
23842,Bacillus_amyloliquefaciens_ATCC_23842.pt,12210,115fa0b8d09856e0076cdc80db3cf184356e9266527180768af5401e01f1ce8c,1x5376,torch.bfloat16,3.0001063346862793,3.0001063346862793
9372,Bacillus_atrophaeus_ATCC_9372.pt,12106,e48da035529759eda2a1bdf4da6c426931191eedebff393da90242d7f1862f8f,1x5376,torch.bfloat16,2.9998741149902344,2.9998741149902344
10876,Bacillus_cereus_ATCC_10876.pt,12091,1cbc448125d73aedc173fb70ada8825bb08fc1970fc6ca560e0f82f05dedb19a,1x5376,torch.bfloat16,2.9999265670776367,2.9999265670776367
11778,Bacillus_cereus_ATCC_11778.pt,12091,61f8a2237017104b3cd5a0461c8883ac549d573f412f26abd1cf8b7843eca2c0,1x5376,torch.bfloat16,2.9998741149902344,2.9998741149902344
13472,Bacillus_cereus_ATCC_13472.pt,12091,17d995dc70a47940e0a3e5247c4b99f87357604ba3c30ef3d9a63aa692e1ef32,1x5376,torch.bfloat16,2.99997615814209,2.99997615814209
14579,Bacillus_cereus_ATCC_14579.pt,12091,8809ae664b1655acaea67a9c08858006f1502687cf3549034e04d17aefe42e89,1x5376,torch.bfloat16,3.0001749992370605,3.0001749992370605
49064,Bacillus_cereus_ATCC_49064.pt,12091,6214cb8d27812b4c78a34a3f727707eec920a6a7e1ee91bdbe68088f6b1ffb6e,1x5376,torch.bfloat16,2.999950885772705,2.999950885772705
14580,Bacillus_licheniformis_ATCC_14580.pt,12126,7805f058ef640c493c104b758d745f9a0dabb708de76fb8d4801bf0bee09144d,1x5376,torch.bfloat16,2.999931812286377,2.999931812286377
10987,Bacillus_pacificus_ATCC_10987.pt,12106,8b27ad3e8fd6e02097fec215053b557818cd0b8ec8fdeb3a48f0fa034303a40f,1x5376,torch.bfloat16,2.999973773956299,2.999973773956299
10702,Bacillus_paranthracis_ATCC_10702.pt,12121,1035a2c1b1837eff27c959bac0a40428877093112b4518d1cee40ff3060766e3,1x5376,torch.bfloat16,2.9999146461486816,2.9999146461486816
13061,Bacillus_paranthracis_ATCC_13061.pt,12121,c8e369c59f5fb272e7a056ea5a8bf4db6343ef55ba00e1c0f1646db9572d7bf3,1x5376,torch.bfloat16,2.9998726844787598,2.9998726844787598
19659,Bacillus_spizizenii_ATCC_19659.pt,12111,a38c396eb4811b60ee88250bacabf75f397cd5e75883d7fb65f4cef6994ff253,1x5376,torch.bfloat16,3.000147819519043,3.000147819519043
6633,Bacillus_spizizenii_ATCC_6633.pt,12106,243fc2fb5c453b827d6f152e17cc35d766ee9b0b36d6fd259650d313a2c3e512,1x5376,torch.bfloat16,3.0000839233398438,3.0000839233398438
11774,Bacillus_subtilis_ATCC_11774.pt,12101,670c0b861e35758e766544fc49ec1680fce38d43aaf0c7dfbab2ab40695bc46c,1x5376,torch.bfloat16,2.999948263168335,2.999948263168335
21332,Bacillus_subtilis_ATCC_21332.pt,12101,9155735fb964360c9772e04220ae5a6fdfd0177d12f8d2080e08643fbf6de525,1x5376,torch.bfloat16,2.9998364448547363,2.9998364448547363
23857,Bacillus_subtilis_ATCC_23857.pt,12101,cc7c623a1dcca5dd5f9b9a3029eb0af9e4a43bf3822eff46775cb16d6245eada,1x5376,torch.bfloat16,2.999656915664673,2.999656915664673
6051,Bacillus_subtilis_ATCC_6051.pt,12096,6265a87c829300e55670dafac613a1121e38749a1c67bde49dc991c836c131e9,1x5376,torch.bfloat16,3.000109910964966,3.000109910964966
10792,Bacillus_thuringiensis_ATCC_10792.pt,12126,b7dfddb975ae79d18ef7e65e53638a54d97d477af9b09394bf096e7b278bb56d,1x5376,torch.bfloat16,3.000109910964966,3.000109910964966
4342,Bacillus_tropicus_ATCC_4342.pt,12096,e8b4762d4a4d8f4e1d86b8a14f548823fd885d0efc3e0d1c85c0cdbde6ac67b5,1x5376,torch.bfloat16,3.0000545978546143,3.0000545978546143
25285,Bacteroides_fragilis_ATCC_25285.pt,12116,b7e3a0531afb9b4f3428218ee44a07895cf305436bf2773e8f4dc8d4e205bd02,1x5376,torch.bfloat16,3.0000410079956055,3.0000410079956055
29771,Bacteroides_fragilis_ATCC_29771.pt,12116,db567cf6105f0a72306ee7db5b844a86cb454a05d4efa268de3f7d506a0ab38f,1x5376,torch.bfloat16,3.0000710487365723,3.0000710487365723
29741,Bacteroides_thetaiotaomicron_ATCC_29741.pt,12220,896ef473e7a9fc7a0dca9b9568f616275919bff748af009e56783e3de87cae60,1x5376,torch.bfloat16,2.999892234802246,2.999892234802246
15703,Bifidobacterium_adolescentis_ATCC_15703.pt,12220,524a189f79bcfc17febf9ed6e491572d5d66f9429fdd123c04a8bad1393a10e4,1x5376,torch.bfloat16,3.000246047973633,3.000246047973633
15700,Bifidobacterium_breve_ATCC_15700.pt,12121,24ca39d9ed44ae09bdf9b5bb462bb1400222b813dad896869e707528f7c04ffc,1x5376,torch.bfloat16,3.000002861022949,3.000002861022949
BAA-999,Bifidobacterium_longum_ATCC_BAA_999.pt,12136,c173b56eb6c8a575505d687fb6558d583d30301272a796b237f89923abe9fec9,1x5376,torch.bfloat16,3.0000858306884766,3.0000858306884766
15697,Bifidobacterium_longum_subsp_infantis_ATCC_15697.pt,12265,7a8d4cd44370036f93273df5542ad35c7dc2967daae44b5fc9f6296114823b18,1x5376,torch.bfloat16,3.0001349449157715,3.0001349449157715
15707,Bifidobacterium_longum_subsp_longum_ATCC_15707.pt,12255,a8cb21f50c4ad4150baea0fda740d8955e20625331daae8eb243b8d3e78b901e,1x5376,torch.bfloat16,2.9999215602874756,2.9999215602874756
29236,Blautia_coccoides_ATCC_29236.pt,12101,ac74a9b8364a5da5b670fb097b3a9debce87396e910343b6473e443a38ed8ecc,1x5376,torch.bfloat16,2.9999537467956543,2.9999537467956543
9340,Bordetella_pertussis_ATCC_9340.pt,12111,b51c3039265b49bd71921d02419ff7a6aa828ec6c5ab9a3dabbc4ee1cf6a28ab,1x5376,torch.bfloat16,3.000157594680786,3.000157594680786
17765,Burkholderia_cepacia_ATCC_17765.pt,12116,00e75edfd90b66990c1c1ca82a467bcb5201573533e56b5265a81fa74ce26a87,1x5376,torch.bfloat16,2.9999680519104004,2.9999680519104004
25416,Burkholderia_cepacia_ATCC_25416.pt,12116,c781b17ae43521ab6c01e1e32ce4c262c303429068d795ec36e3246c1b98b642,1x5376,torch.bfloat16,3.0001919269561768,3.0001919269561768
17616,Burkholderia_multivorans_ATCC_17616.pt,12136,766509a2fa9abbf0f616f1580ac78eeddc1befe98400ef8abd3a9aca21556a1e,1x5376,torch.bfloat16,2.9999775886535645,2.9999775886535645
700388,Burkholderia_thailandensis_ATCC_700388.pt,12215,b0144efc45387ce58bc99a3e7a39b2c1b95e1e45560c1ddadd7345e727814cb8,1x5376,torch.bfloat16,3.0001838207244873,3.0001838207244873
33291,Campylobacter_jejuni_subsp_jejuni_ATCC_33291.pt,12245,4fd150b4280be04c2335422f0afc6dd86265a554e4808e0d837466114e160d46,1x5376,torch.bfloat16,2.999786376953125,2.999786376953125
33292,Campylobacter_jejuni_subsp_jejuni_ATCC_33292.pt,12245,0e4b7ed4513bfc82925da96f00b0112f9ae2295b85f3a9fd3a0bfbe07fddec1b,1x5376,torch.bfloat16,2.9998323917388916,2.9998323917388916
10231,Candida_albicans_ATCC_10231.pt,12096,502cf405c57f475934773c8ba7c7380e21a3ed125aacd305078bdd5897cd6fc0,1x5376,torch.bfloat16,2.9997427463531494,2.9997427463531494
11006,Candida_albicans_ATCC_11006.pt,12096,01f1eecc1f7b9e61793db96448cf718535b21bc7b25356d3b4e183535bdd0848,1x5376,torch.bfloat16,3.000196933746338,3.000196933746338
14053,Candida_albicans_ATCC_14053.pt,12096,a396ca3b11fc5e842e9a401933176a5ef19a701b8b97a65dffbf010baa3adaa6,1x5376,torch.bfloat16,3.0001959800720215,3.0001959800720215
18804,Candida_albicans_ATCC_18804.pt,12096,40cb87f00a8c346dae1d01c1f46e3cdfd53264986a9ffff4e1f6ddc425103b04,1x5376,torch.bfloat16,3.0001585483551025,3.0001585483551025
200955,Candida_albicans_ATCC_200955.pt,12101,6092b52d6edb0d41509a412e190568f0ec66c1f49440b77a11b6c421ba584831,1x5376,torch.bfloat16,2.9998600482940674,2.9998600482940674
2091,Candida_albicans_ATCC_2091.pt,12091,495b8cf1a50bfff2bb5755ad1caf0d57c7e5fc108e80eaaccfd468b431d753f4,1x5376,torch.bfloat16,3.0000813007354736,3.0000813007354736
24433,Candida_albicans_ATCC_24433.pt,12096,5d54b0b60ae086b180307915b448eeaac108678ee69a819905e08d4c45f1c812,1x5376,torch.bfloat16,2.9999704360961914,2.9999704360961914
66027,Candida_albicans_ATCC_66027.pt,12096,1db048081cb1425ecdd9d0dd5b22fcb8ff085a81fbb73402ec3fb91e50a7f426,1x5376,torch.bfloat16,3.0000033378601074,3.0000033378601074
76485,Candida_albicans_ATCC_76485.pt,12096,b64fdddd5d6c47baa3b95d014810a70e6fbd5fd940fb462a060b3b3bec91b67d,1x5376,torch.bfloat16,2.9999709129333496,2.9999709129333496
90028,Candida_albicans_ATCC_90028.pt,12096,c2226814bf3403a677451f4dcc1879d572efecb782782c1db2665124bce088a4,1x5376,torch.bfloat16,3.000155210494995,3.000155210494995
96901,Candida_albicans_ATCC_96901.pt,12096,c86020721bee2b87fcdbc9e403193e60b7826929435f7f9da8cc0a21ce1342e2,1x5376,torch.bfloat16,3.0001752376556396,3.0001752376556396
MYA-2876,Candida_albicans_ATCC_MYA_2876.pt,12111,72ab65b1ed073f96e3256da3c8594194f0e924f8961f4f7de5a7dfedca603586,1x5376,torch.bfloat16,2.999932289123535,2.999932289123535
MYA-646,Candida_dubliniensis_ATCC_MYA_646.pt,12126,148519d12e55b1c6b48ccdffd1ed0fa524400c108a75e817bb3894c42b5da623,1x5376,torch.bfloat16,3.0000643730163574,3.0000643730163574
2001,Candida_glabrata_ATCC_2001.pt,12091,ac7a59cf036f83b4c541fa79b96d14edd3b8f137169214ca402f69ec21556edb,1x5376,torch.bfloat16,2.9998884201049805,2.9998884201049805
66028,Candida_kefyr_ATCC_66028.pt,12081,00bfc324ed58f0bc61a88fd06a41ccfa9fc6f486c19c7281a94b046cb5f2ca21,1x5376,torch.bfloat16,3.000147819519043,3.000147819519043
14243,Candida_krusei_ATCC_14243.pt,12086,0ed99a87bc9d1995f7a1b77c3aa8458d49d5a925de431a76a0bf7b874a152c58,1x5376,torch.bfloat16,2.99992036819458,2.99992036819458
28870,Candida_krusei_ATCC_28870.pt,12086,57d06f9a3e0fbd5e98c89fa6498a158e4b86d9f4b36dc62dbfcda66a503fee26,1x5376,torch.bfloat16,2.999882459640503,2.999882459640503
34449,Candida_lusitaniae_ATCC_34449.pt,12106,a10f75a695218197527e1ced5015d6bf3fcfdb179508916e4d1ccbc4f95da4cd,1x5376,torch.bfloat16,3.0000174045562744,3.0000174045562744
22019,Candida_parapsilosis_ATCC_22019.pt,12116,eed4efb26b418a02c9c76ac1186de59e690c3eabcd298bba08e87517a42e244d,1x5376,torch.bfloat16,2.9998674392700195,2.9998674392700195
90018,Candida_parapsilosis_ATCC_90018.pt,12116,2e56d0197ec95ed4f5cc9d41e6f45cbbbc423cb412d13bb7ad19c18161163a91,1x5376,torch.bfloat16,3.000025749206543,3.000025749206543
13803,Candida_tropicalis_ATCC_13803.pt,12106,e3999139000570999e3e31a2601dec877e3a218476d810c938fb6fdda9b8ba76,1x5376,torch.bfloat16,3.0003674030303955,3.0003674030303955
66029,Candida_tropicalis_ATCC_66029.pt,12106,5725a1ac630d4c957662f1c5c02c04e37b50c2d71a9b86c65a3f39eca56e45e2,1x5376,torch.bfloat16,3.000251293182373,3.000251293182373
750,Candida_tropicalis_ATCC_750.pt,12096,b691f14a0900b2d3e476abd7682c732c2e61b0059c2eec495a29037925839e68,1x5376,torch.bfloat16,3.0001120567321777,3.0001120567321777
MYA-3404,Candida_tropicalis_ATCC_MYA_3404.pt,12121,717cf2d3115e876a8d972f1cb2d4e699c398cf94f442735d8ba9006a22d401cb,1x5376,torch.bfloat16,3.0000486373901367,3.0000486373901367
31532,Chromobacterium_subtsugae_ATCC_31532.pt,12141,e067d6653c8e163083673fa897a55f2dd5ae04a4908724eea9d05f3de674147d,1x5376,torch.bfloat16,3.000154733657837,3.000154733657837
12472,Chromobacterium_violaceum_ATCC_12472.pt,12141,8dc6df2435057618d65d95f3c9d7bb11e5cb4a3e729b8443dd33deeeda561d36,1x5376,torch.bfloat16,3.000096082687378,3.000096082687378
8090,Citrobacter_freundii_ATCC_8090.pt,12111,37a79efd9eab53f31cfca8224947af474ec61d68b29cca2f7fab8b41e72e6776,1x5376,torch.bfloat16,2.9998509883880615,2.9998509883880615
BAA-895,Citrobacter_koseri_ATCC_BAA_895.pt,12116,bf4988e2cb62a1bbf6ad3f54d97f9a014f8a34eaf37ff92487256ddefef51929,1x5376,torch.bfloat16,3.000011920928955,3.000011920928955
43255,Clostridioides_difficile_ATCC_43255.pt,12136,66709737d284827a2e889ca10ea1f60539a5c85a2f1cc7e5d8a3d3ec2cb8410f,1x5376,torch.bfloat16,3.0001254081726074,3.0001254081726074
43598,Clostridioides_difficile_ATCC_43598.pt,12136,8d00df18a60a63586df8d313c79803bf5b33240a8f6de3464be2f4f73fdb361f,1x5376,torch.bfloat16,2.9998481273651123,2.9998481273651123
BAA-1382,Clostridioides_difficile_ATCC_BAA_1382.pt,12215,bceff7703eeaf80c4bd7efdc0c8ca55cecdf293f70594351d66b87f845b73962,1x5376,torch.bfloat16,2.9998462200164795,2.9998462200164795
27757,Clostridium_nexile_ATCC_27757.pt,12106,a3c981a9506dad339ea3660c99e8f86f66c61720e52e308249a4916e5fc63637,1x5376,torch.bfloat16,3.0002031326293945,3.0002031326293945
10543,Clostridium_perfringens_ATCC_10543.pt,12131,8f57936f8f3ac2642b01567f862e44604b15b5697603e36080e02697847d92f7,1x5376,torch.bfloat16,3.0003304481506348,3.0003304481506348
12915,Clostridium_perfringens_ATCC_12915.pt,12131,d502ad4a8bd17087e363a87b5d5b76e790961c47963730ecbc2157bf99d86eb3,1x5376,torch.bfloat16,2.999838352203369,2.999838352203369
13124,Clostridium_perfringens_ATCC_13124.pt,12131,208136cf123d2785a52260fa1b58925cd198f308843bb1d0789af034dc1837ae,1x5376,torch.bfloat16,2.999739170074463,2.999739170074463
3624,Clostridium_perfringens_ATCC_3624.pt,12126,0e559ba0763ee811ef29445243385b50b4afa6f8506060e4ca26b9ed6877cc05,1x5376,torch.bfloat16,2.9999208450317383,2.9999208450317383
3626,Clostridium_perfringens_ATCC_3626.pt,12126,b774bb6cd6e8e8c86c75d95fe673a65985bf9d060762287af8b65145ba1989ea,1x5376,torch.bfloat16,2.9998865127563477,2.9998865127563477
12464,Clostridium_septicum_ATCC_12464.pt,12116,26f54b4fa7a13b9141d3348f7fc975319a2abf771a8956dc16bd276207c1efc7,1x5376,torch.bfloat16,2.999932289123535,2.999932289123535
19404,Clostridium_sporogenes_ATCC_19404.pt,12126,27acad4418dc10964d316a93c42ce05d6d0d94a452f47d9c3d555f514921c555,1x5376,torch.bfloat16,2.9998254776000977,2.9998254776000977
13032,Corynebacterium_glutamicum_ATCC_13032.pt,12210,79e417886dc4cbc50ed26f47398945166e6fd8fa8ef2fe2c885ad2c528fc3ed7,1x5376,torch.bfloat16,3.000150203704834,3.000150203704834
BAA-949,Corynebacterium_jeikeium_ATCC_BAA_949.pt,12210,d6ff49a44186f7f04886a21da967ac11fe3e84cfb9f14afab3e87caa925fafdb,1x5376,torch.bfloat16,2.9999516010284424,2.9999516010284424
19410,Corynebacterium_pseudotuberculosis_ATCC_19410.pt,12250,ea4f2ed318b820918d5e743901f62b1c37e57de4d9ec7cc0a9168a6c9e15a9bd,1x5376,torch.bfloat16,3.0001280307769775,3.0001280307769775
19412,Corynebacterium_renale_ATCC_19412.pt,12126,422d0983875565f5b58b0bc539d2964423997bdcc6c962f80ce68cc7cc8c268b,1x5376,torch.bfloat16,3.000105857849121,3.000105857849121
373,Corynebacterium_xerosis_ATCC_373.pt,12121,17a9a5f2630c41976777efb421ea83d435a28de32947d6c0adde3271b0531c6c,1x5376,torch.bfloat16,3.000067949295044,3.000067949295044
51329,Cronobacter_muytjensii_ATCC_51329.pt,12126,d5ca00417076670633d6772c1e037222c39a023340c27f19791d184f47f0db7d,1x5376,torch.bfloat16,3.000155210494995,3.000155210494995
29544,Cronobacter_sakazakii_ATCC_29544.pt,12121,908cd0925dfc1c035658dbf80f8f356a2f6fd81a4cd648d368864b85c1d389dc,1x5376,torch.bfloat16,2.9998817443847656,2.9998817443847656
BAA-894,Cronobacter_sakazakii_ATCC_BAA_894.pt,12131,b349006949f69bbb36a3c0f398d6446d3da023e4f6c14de76b98cde6a682f247,1x5376,torch.bfloat16,3.0000760555267334,3.0000760555267334
13690,Cryptococcus_neoformans_var_grubii_ATCC_13690.pt,12250,e2ecf8f6d729f9cfc0e332875c51f92c4a984f70a9d6250939a0d55eef07a1f0,1x5376,torch.bfloat16,3.000016689300537,3.000016689300537
208821,Cryptococcus_neoformans_var_grubii_ATCC_208821.pt,12255,a43b70ef429cbd2387331d419068f03139a5b47007d898a76cd7ec5e207a54ba,1x5376,torch.bfloat16,2.9999279975891113,2.9999279975891113
90112,Cryptococcus_neoformans_var_grubii_ATCC_90112.pt,12250,97a9bbce8981980169dc9ecbd0e24a8683597e135b8632540165f3473ca13992,1x5376,torch.bfloat16,2.9999866485595703,2.9999866485595703
11827,Cutibacterium_acnes_ATCC_11827.pt,12111,d7961fdcd7eb0e363c16f0b5002e757ff51eec26d6f10829da98dba26fbb60ed,1x5376,torch.bfloat16,2.99997615814209,2.99997615814209
11828,Cutibacterium_acnes_ATCC_11828.pt,12111,0a93df610e8a33b63615da5153b6a90328a525014a0b7c881d9de1144785b5c3,1x5376,torch.bfloat16,2.9999520778656006,2.9999520778656006
